시도명,시군구명,종량제봉투종류,종량제봉투처리방식,종량제봉투용도,종량제봉투사용대상,1ℓ가격,1.5ℓ가격,2ℓ가격,2.5ℓ가격,3ℓ가격,5ℓ가격,10ℓ가격,20ℓ가격,30ℓ가격,50ℓ가격,60ℓ가격,75ℓ가격,100ℓ가격,120ℓ가격,125ℓ가격,관리부서명,관리부서전화번호,데이터기준일자,제공기관코드,제공기관명
강원도,화천군,규격봉투,매립용,생활쓰레기,가정용,0,0,50,0,60,70,120,230,0,0,0,0,0,0,0,환경과,033-440-2326,2020-10-27,4310000,강원도 화천군
강원도,화천군,규격봉투,소각용,생활쓰레기,가정용,0,0,50,0,60,70,120,230,350,560,0,0,1110,0,0,환경과,033-440-2326,2020-10-27,4310000,강원도 화천군
인천광역시,서구,김장용봉투,매립용,음식물쓰레기,가정용,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,자원순환과,032-560-4412,2021-01-29,3560000,인천광역시 서구
인천광역시,서구,규격봉투,매립용,음식물쓰레기,가정용,60,0,120,0,180,300,600,0,0,0,0,0,0,0,0,자원순환과,032-560-4412,2021-01-29,3560000,인천광역시 서구
경기도,이천시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,170,330,640,0,1580,0,0,3130,0,0,자원관리과,031-644-2592,2021-02-09,4070000,경기도 이천시
경기도,이천시,규격봉투,매립용,음식물쓰레기,가정용,50,0,0,0,110,180,350,700,0,1750,0,0,0,0,0,자원관리과,031-644-2592,2021-02-09,4070000,경기도 이천시
강원도,횡성군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,200,400,0,980,0,0,1950,0,0,청정환경사업소,033-340-5935,2020-12-22,4260000,강원도 횡성군
강원도,횡성군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,200,400,0,980,0,0,1950,0,0,청정환경사업소,033-340-5935,2020-12-22,4260000,강원도 횡성군
강원도,횡성군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,200,400,0,0,0,0,0,0,0,청정환경사업소,033-340-5935,2020-12-22,4260000,강원도 횡성군
경기도,김포시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,320,640,0,1600,0,2400,0,0,0,자원순환과,031-980-2777,2021-01-01,4090000,경기도 김포시
경기도,김포시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,320,640,0,0,0,0,0,0,0,자원순환과,031-980-2777,2021-01-01,4090000,경기도 김포시
경기도,김포시,규격봉투,소각용,음식물쓰레기,가정용,0,60,0,0,120,200,400,820,0,0,0,0,0,0,0,자원순환과,031-980-2777,2021-01-01,4090000,경기도 김포시
대구광역시,수성구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,100,150,290,560,0,1400,0,2080,2770,0,0,자원순환과,053-666-2716,2021-07-13,3460000,대구광역시 수성구
부산광역시,동구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,140,220,430,850,1280,2070,0,3080,0,0,0,자원순환과,051-440-4438,2021-07-12,3270000,부산광역시 동구
부산광역시,동구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,3470,0,0,0,0,0,자원순환과,051-440-4438,2021-07-12,3270000,부산광역시 동구
부산광역시,동구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,430,850,0,0,0,0,0,0,0,자원순환과,051-440-4438,2021-07-12,3270000,부산광역시 동구
경기도,안산시,규격봉투,매립용,음식물쓰레기,가정용,40,0,60,0,90,130,250,500,0,1200,0,0,2400,0,0,자원순환과,031-481-3530,2021-08-31,3930000,경기도 안산시
울산광역시,울주군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,600,0,1490,0,0,2960,0,0,환경자원과,052-204-2145,2020-09-22,6310000,울산광역시
울산광역시,중구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,600,0,0,0,0,0,0,0,경영사업팀,052-290-7657,2020-09-22,6310000,울산광역시
강원도,양구군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,70,120,210,400,0,950,0,0,1850,0,0,환경위생과,033-480-2668,2020-06-26,4320000,강원도 양구군
강원도,양구군,규격봉투,매립용,음식물쓰레기,가정용,0,0,0,0,70,120,210,400,0,950,0,0,1850,0,0,환경위생과,033-480-2668,2020-06-26,4320000,강원도 양구군
강원도,양구군,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,510,780,1250,0,0,2460,0,0,환경위생과,033-480-2668,2020-06-26,4320000,강원도 양구군
전라북도,장수군,재사용규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0,장계면,063-350-1363,2021-08-17,4750000,전라북도 장수군
전라북도,장수군,재사용규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0,천천면,063-350-1414,2021-08-17,4750000,전라북도 장수군
전라북도,장수군,재사용규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0,계남면,063-350-1463,2021-08-17,4750000,전라북도 장수군
전라북도,장수군,재사용규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0,계북면,063-350-1512,2021-08-17,4750000,전라북도 장수군
전라북도,장수군,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0,장수읍,063-350-1214,2021-08-17,4750000,전라북도 장수군
전라북도,진안군,규격봉투+재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,100,200,0,500,0,0,0,0,0,환경과,063-430-2336,2021-09-16,4730000,전라북도 진안군
대전광역시,동구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,100,170,330,660,0,1650,0,2480,0,0,0,환경과,042-251-4565,2021-09-16,3640000,대전광역시 동구
대전광역시,동구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,100,170,330,660,0,1650,0,2480,0,0,0,환경과,042-251-4565,2021-09-16,3640000,대전광역시 동구
대전광역시,동구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,330,660,0,0,0,0,0,0,0,환경과,042-251-4565,2021-09-16,3640000,대전광역시 동구
대전광역시,동구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,330,660,0,0,0,0,0,0,0,환경과,042-251-4565,2021-09-16,3640000,대전광역시 동구
대전광역시,동구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,2630,0,0,0,0,0,환경과,042-251-4565,2021-09-16,3640000,대전광역시 동구
경기도,남양주시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,190,370,740,1110,1850,0,2780,0,0,0,자원순환과,031-590-4255,2021-08-31,3990000,경기도 남양주시
경상북도,영덕군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,130,250,0,600,0,0,1200,0,0,환경위생과,054-730-6194,2021-09-15,5180000,경상북도 영덕군
서울특별시,노원구,규격봉투,소각용,생활쓰레기,가정용+사업장용,0,0,0,0,90,130,250,490,0,1250,0,1880,2500,0,0,자원순환과,02-2116-3800,2021-09-13,3100000,서울특별시 노원구
서울특별시,노원구,특수규격마대,소각용,생활쓰레기,가정용+사업장용,0,0,0,0,0,0,1020,2040,0,5100,0,0,0,0,0,자원순환과,02-2116-3800,2021-09-13,3100000,서울특별시 노원구
경기도,시흥시,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,1000,0,2500,0,0,5000,0,0,어울림2팀,031-488-6894,2021-11-09,B554066,시흥도시공사
경기도,시흥시,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,80,130,260,530,0,0,0,0,0,0,0,스포츠시설팀,031-488-6894,2021-11-09,B554066,시흥도시공사
충청북도,음성군,규격봉투,소각용,음식물쓰레기,가정용,80,0,0,0,130,190,340,640,0,0,0,0,0,0,0,청소위생과,043-871-3823,2021-11-24,4470000,충청북도 음성군
충청북도,음성군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,190,340,640,0,1580,0,2310,3080,0,0,청소위생과,043-871-3823,2021-11-24,4470000,충청북도 음성군
충청북도,음성군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,청소위생과,043-871-3823,2021-11-24,4470000,충청북도 음성군
부산광역시,동래구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,140,220,430,850,1280,2070,0,3080,4090,0,0,청소과,051-550-4435,2021-11-01,3300000,부산광역시 동래구
부산광역시,동래구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,430,850,0,0,0,0,0,0,0,청소과,051-550-4435,2021-11-01,3300000,부산광역시 동래구
경상북도,포항시 남구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,400,800,0,0,0,0,0,0,0,환경사업팀,054-280-9510,2020-03-24,B552865,포항시시설관리공단
경상북도,포항시 남구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,200,400,800,0,0,0,0,0,0,0,환경사업팀,054-280-9510,2020-03-24,B552865,포항시시설관리공단
경상북도,포항시 남구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,120,200,400,800,0,2000,0,0,4000,0,0,환경사업팀,054-280-9510,2020-03-24,B552865,포항시시설관리공단
울산광역시,동구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,160,310,600,0,1490,0,0,2960,0,0,환경미화과,052-209-3603,2020-09-22,6310000,울산광역시
울산광역시,북구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,600,0,1490,0,2220,2960,0,0,환경미화과,052-241-7804,2020-09-22,6310000,울산광역시
부산광역시,사하구,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,1280,2070,0,0,4090,0,0,자원순환과,051-220-4432,2021-04-02,3340000,부산광역시 사하구
부산광역시,사하구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,1280,0,0,0,0,0,0,자원순환과,051-220-4434,2021-04-02,3340000,부산광역시 사하구
경상북도,예천군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,80,150,300,0,720,0,0,1440,0,0,환경관리과,054-650-6196,2021-03-31,5230000,경상북도 예천군
경상북도,예천군,규격봉투,소각용,음식물쓰레기,가정용,0,0,60,0,90,150,300,600,0,0,0,0,0,0,0,환경관리과,054-650-6196,2021-03-31,5230000,경상북도 예천군
인천광역시,미추홀구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,620,0,1540,0,0,3070,0,0,청소행정팀,032-880-4353,2021-05-17,3510500,인천광역시 미추홀구
인천광역시,미추홀구,규격봉투,소각용,음식물쓰레기,가정용,60,0,120,0,180,300,600,1200,0,0,0,0,0,0,0,청소행정팀,032-880-4353,2021-05-17,3510500,인천광역시 미추홀구
인천광역시,미추홀구,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,2110,0,4220,0,0,0,8790,청소행정팀,032-880-4353,2021-05-17,3510500,인천광역시 미추홀구
인천광역시,미추홀구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,310,620,0,0,0,0,0,0,0,청소행정팀,032-880-4353,2021-05-17,3510500,인천광역시 미추홀구
인천광역시,미추홀구,규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,청소행정팀,032-880-4353,2021-05-17,3510500,인천광역시 미추홀구
경기도,군포시,규격봉투,소각용,생활쓰레기,가정용,50,0,0,0,140,240,450,900,0,2220,0,3330,0,0,0,위생자원과,031-390-0353,2021-05-13,4020000,경기도 군포시
경기도,군포시,규격봉투,소각용,음식물쓰레기,가정용,50,0,100,0,0,250,800,1600,0,0,0,0,0,0,0,위생자원과,031-390-0353,2021-05-13,4020000,경기도 군포시
경기도,군포시,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,3330,0,5000,0,0,0,위생자원과,031-390-0353,2021-05-13,4020000,경기도 군포시
경기도,군포시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,위생자원과,031-390-0353,2021-05-13,4020000,경기도 군포시
강원도,양양군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,170,340,500,830,0,1230,1630,0,0,환경과,033-670-2186,2021-05-11,4350000,강원도 양양군
강원도,양양군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,환경과,033-670-2186,2021-05-11,4350000,강원도 양양군
강원도,양양군,규격봉투,기타,음식물쓰레기,가정용,0,0,40,0,60,90,170,340,0,0,0,0,0,0,0,환경과,033-670-2186,2021-05-11,4350000,강원도 양양군
강원도,양양군,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,340,0,830,0,0,1630,0,0,환경과,033-670-2186,2021-05-11,4350000,강원도 양양군
서울특별시,동대문구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,740,1250,0,1880,0,0,0,청소행정과,02-2127-4725,2021-05-03,3050000,서울특별시 동대문구
서울특별시,동대문구,규격봉투,소각용,음식물쓰레기,가정용,100,0,190,0,300,500,1000,0,0,0,0,0,0,0,0,청소행정과,02-2127-4725,2021-05-03,3050000,서울특별시 동대문구
서울특별시,동대문구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,800,0,2000,0,3000,0,0,0,청소행정과,02-2127-4725,2021-05-03,3050000,서울특별시 동대문구
서울특별시,동대문구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,250,490,0,0,0,0,0,0,0,청소행정과,02-2127-4725,2021-05-03,3050000,서울특별시 동대문구
서울특별시,동대문구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,1020,2040,0,5100,0,0,0,0,0,청소행정과,02-2127-4725,2021-05-03,3050000,서울특별시 동대문구
울산광역시,북구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,600,0,1490,0,2220,2960,0,0,환경미화과,052-241-7804,2021-06-30,3720000,울산광역시 북구
경상북도,안동시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,80,150,300,0,720,0,0,1440,0,0,자원순환과,054-840-5291,2021-06-30,5070000,경상북도 안동시
경상북도,안동시,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,60,80,150,300,0,0,0,0,0,0,0,자원순환과,054-840-5291,2021-06-30,5070000,경상북도 안동시
경상북도,안동시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,150,300,0,0,0,0,0,0,0,자원순환과,054-840-5291,2021-06-30,5070000,경상북도 안동시
울산광역시,남구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,600,0,0,0,0,0,0,0,환경관리과,052-226-5774,2020-09-22,6310000,울산광역시
울산광역시,남구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,1490,0,0,2960,0,0,환경관리과,052-226-5774,2020-09-22,6310000,울산광역시
울산광역시,동구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,600,0,1490,0,0,2960,0,0,환경미화과,052-209-3603,2020-09-22,6310000,울산광역시
경기도,광명시,규격봉투,소각용,생활쓰레기,가정용,40,50,60,0,90,140,260,500,750,1240,0,1850,2450,0,0,자원순환과,02-2680-2251,2020-07-15,3900000,경기도 광명시
서울특별시,송파구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,90,130,250,490,0,1250,0,1880,2500,0,0,자원순환과,02-2147-2840,2021-02-19,3230000,서울특별시 송파구
서울특별시,송파구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,90,130,250,490,0,1250,0,1880,2500,0,0,자원순환과,02-2147-2840,2021-02-19,3230000,서울특별시 송파구
서울특별시,송파구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,800,0,2000,0,3000,0,0,0,자원순환과,02-2147-2840,2021-02-19,3230000,서울특별시 송파구
전라남도,진도군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,70,140,260,390,650,0,0,0,0,0,환경산림과,061-540-3762,2020-11-27,5000000,전라남도 진도군
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,천천면,063-350-1414,2021-08-17,4750000,전라북도 장수군
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,계남면,063-350-1463,2021-08-17,4750000,전라북도 장수군
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,계북면,063-350-1512,2021-08-17,4750000,전라북도 장수군
전라북도,장수군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,장수읍,063-350-1214,2021-08-17,4750000,전라북도 장수군
전라북도,장수군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,산서면,063-350-1263,2021-08-17,4750000,전라북도 장수군
전라북도,장수군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,번암면,063-350-1312,2021-08-17,4750000,전라북도 장수군
전라북도,장수군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,장계면,063-350-1363,2021-08-17,4750000,전라북도 장수군
전라북도,장수군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,천천면,063-350-1414,2021-08-17,4750000,전라북도 장수군
전라북도,장수군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,계남면,063-350-1463,2021-08-17,4750000,전라북도 장수군
전라북도,장수군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,계북면,063-350-1512,2021-08-17,4750000,전라북도 장수군
전라북도,장수군,재사용규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0,장수읍,063-350-1214,2021-08-17,4750000,전라북도 장수군
전라북도,장수군,재사용규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0,산서면,063-350-1263,2021-08-17,4750000,전라북도 장수군
전라북도,장수군,재사용규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0,번암면,063-350-1312,2021-08-17,4750000,전라북도 장수군
충청북도,증평군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,80,140,280,400,660,0,0,1320,0,0,환경위생과,043-835-3644,2020-07-16,5570000,충청북도 증평군
경상북도,청도군,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,50,80,150,290,430,710,0,1060,1400,0,0,환경과,054-370-6193,2020-06-30,5190000,경상북도 청도군
전라북도,김제시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,360,0,890,0,0,0,0,0,환경과,063-540-3165,2018-08-09,4710000,전라북도 김제시
전라북도,김제시,김장용봉투,소각용,음식물쓰레기,가정용,0,0,0,0,0,0,0,470,0,1150,0,0,0,0,0,환경과,063-540-3165,2018-08-09,4710000,전라북도 김제시
강원도,강릉시,재사용규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,0,230,440,0,0,0,0,0,0,0,자원순환과,033-640-4525,2020-12-23,4200000,강원도 강릉시
강원도,강릉시,규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,110,230,440,0,1060,0,0,2130,0,0,자원순환과,033-640-4525,2020-12-23,4200000,강원도 강릉시
부산광역시,사상구,규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,0,1280,0,0,0,0,0,0,청소행정과,051-310-4336,2021-03-26,3390000,부산광역시 사상구
전라북도,장수군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,계북면,063-350-1512,2021-08-17,4750000,전라북도 장수군
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,장수읍,063-350-1214,2021-08-17,4750000,전라북도 장수군
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,산서면,063-350-1263,2021-08-17,4750000,전라북도 장수군
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,번암면,063-350-1312,2021-08-17,4750000,전라북도 장수군
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,장계면,063-350-1363,2021-08-17,4750000,전라북도 장수군
충청남도,부여군,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,200,400,0,0,0,0,0,0,0,환경과,041-830-2306,2021-07-15,4570000,충청남도 부여군
충청남도,부여군,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,환경과,041-830-2306,2021-07-15,4570000,충청남도 부여군
부산광역시,동구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,2270,0,3530,0,0,0,자원순환과,051-440-4438,2021-07-12,3270000,부산광역시 동구
전라남도,장흥군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,240,460,0,1100,0,0,0,0,0,환경관리과,061-860-6053,2021-07-12,4910000,전라남도 장흥군
강원도,영월군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,70,120,230,0,600,0,0,1200,0,0,환경산림과,033-370-2335,2020-01-01,4270000,강원도 영월군
인천광역시,동구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,620,0,1540,0,0,3070,0,0,자원순환과,032-770-6412,2021-07-09,3500000,인천광역시 동구
인천광역시,동구,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,0,0,0,1290,0,0,0,0,0,0,0,자원순환과,032-770-6423,2021-07-09,3500000,인천광역시 동구
인천광역시,동구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,2560,0,0,5130,0,0,자원순환과,032-770-6412,2021-07-09,3500000,인천광역시 동구
인천광역시,동구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,자원순환과,032-770-6412,2021-07-09,3500000,인천광역시 동구
전라북도,남원시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,80,160,280,410,700,0,0,0,0,0,환경과,063-620-6244,2021-09-17,4700000,전라북도 남원시
전라북도,남원시,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,80,160,280,410,700,0,0,0,0,0,환경과,063-620-6244,2021-09-17,4700000,전라북도 남원시
전라북도,고창군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,210,400,0,990,0,0,1960,0,0,환경시설사업소,063-560-2917,2020-07-15,4780000,전라북도 고창군
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,장계면,063-350-1363,2021-08-17,4750000,전라북도 장수군
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,천천면,063-350-1414,2021-08-17,4750000,전라북도 장수군
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,계남면,063-350-1463,2021-08-17,4750000,전라북도 장수군
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,계북면,063-350-1512,2021-08-17,4750000,전라북도 장수군
전라북도,장수군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,장수읍,063-350-1214,2021-08-17,4750000,전라북도 장수군
전라북도,장수군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,산서면,063-350-1263,2021-08-17,4750000,전라북도 장수군
전라북도,장수군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,번암면,063-350-1312,2021-08-17,4750000,전라북도 장수군
전라북도,장수군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,장계면,063-350-1363,2021-08-17,4750000,전라북도 장수군
전라북도,장수군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,천천면,063-350-1414,2021-08-17,4750000,전라북도 장수군
전라북도,장수군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,계남면,063-350-1463,2021-08-17,4750000,전라북도 장수군
인천광역시,부평구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,자원순환과 폐기물팀,032-509-6612,2021-07-07,3540000,인천광역시 부평구
울산광역시,울주군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,600,0,1490,0,0,2960,0,0,환경자원과,052-204-2146,2021-08-03,3730000,울산광역시 울주군
경기도,과천시,규격봉투,소각용,생활쓰레기,가정용,0,0,60,0,70,120,230,440,0,1100,0,0,2200,0,0,환경위생과,02-3677-2253,2021-07-29,3970000,경기도 과천시
경기도,과천시,규격봉투,소각용,음식물쓰레기,가정용,30,0,60,0,70,120,230,440,0,1100,0,0,0,0,0,환경위생과,02-3677-2253,2021-07-29,3970000,경기도 과천시
경기도,과천시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,230,440,0,0,0,0,0,0,0,환경위생과,02-3677-2253,2021-07-29,3970000,경기도 과천시
제주특별자치도,제주시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,120,240,700,1050,0,0,0,0,0,0,생활환경과,064-728-3154,2021-07-28,6510000,제주특별자치도 제주시
제주특별자치도,제주시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,생활환경과,064-728-3154,2021-07-28,6510000,제주특별자치도 제주시
경기도,구리시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,90,140,260,510,0,1250,0,0,2470,0,0,자원행정과,031-550-2251,2021-07-23,3980000,경기도 구리시
충청남도,부여군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,60,100,200,400,0,1000,0,0,0,0,0,환경과,041-830-2306,2021-07-15,4570000,충청남도 부여군
부산광역시,동래구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,1280,0,0,0,0,0,0,청소과,051-550-4432,2021-11-01,3300000,부산광역시 동래구
경상남도,산청군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,80,120,230,450,0,1130,0,0,0,0,0,환경위생과,055-970-7163,2021-11-19,5450000,경상남도 산청군
경상남도,산청군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,80,120,230,450,0,1130,0,0,0,0,0,환경위생과,055-970-7163,2021-11-19,5450000,경상남도 산청군
경상남도,산청군,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,환경위생과,055-970-7163,2021-11-19,5450000,경상남도 산청군
